,label,score
1943,Positive,0.895672500133514
1944,Negative,0.855116665363312
1945,Neutral,0.468944102525711
1946,Positive,0.74498587846756
1947,Neutral,0.927139818668366
1948,Neutral,0.421380758285522
1949,Neutral,0.509483873844147
1950,Positive,0.962626218795776
1951,Positive,0.946924924850464
1952,Positive,0.940730094909668
1953,Positive,0.719947516918182
1954,Positive,0.961057305335999
1955,Neutral,0.616738319396973
1956,Positive,0.803942918777466
1957,Neutral,0.572359800338745
1958,Negative,0.797652542591095
1959,Neutral,0.71662837266922
1960,Positive,0.951449334621429
1961,Positive,0.869941473007202
1962,Positive,0.899215698242188
1963,Positive,0.898190200328827
1964,Positive,0.929981589317322
1965,Neutral,0.541356384754181
1966,Neutral,0.870929300785065
1967,Positive,0.815921187400818
1968,Positive,0.940201103687286
1969,Positive,0.984991133213043
1970,Positive,0.774145066738129
1971,Neutral,0.90922349691391
1972,Neutral,0.81728583574295
1973,Neutral,0.53143447637558
1974,Neutral,0.588602304458618
1975,Positive,0.626560807228088
1976,Positive,0.71282160282135
1977,Positive,0.643944621086121
1978,Positive,0.7224041223526
1979,Positive,0.941522240638733
1980,Positive,0.956935465335846
1981,Neutral,0.881917536258698
1982,Neutral,0.530336380004883
1983,Neutral,0.902591824531555
1984,Positive,0.923427045345306
1985,Positive,0.927285134792328
1986,Neutral,0.909272611141205
1987,Positive,0.955000758171082
1988,Neutral,0.876315414905548
1989,Neutral,0.571283400058746
1990,Neutral,0.7840656042099
1991,Positive,0.943383753299713
1992,Positive,0.845443487167358
1993,Neutral,0.821507036685944
1994,Positive,0.96361380815506
1995,Positive,0.919703245162964
1996,Positive,0.883480608463287
1997,Positive,0.672684788703918
1998,Positive,0.944560110569
1999,Neutral,0.574722707271576
2000,Neutral,0.890166878700256
2001,Positive,0.886308789253235
2002,Neutral,0.724438190460205
2003,Positive,0.740594267845154
2004,Positive,0.707480192184448
2005,Neutral,0.870467841625214
2006,Positive,0.968196570873261
2007,Negative,0.808525562286377
2008,Positive,0.94674152135849
2009,Positive,0.84454357624054
2010,Negative,0.696842193603516
2011,Positive,0.723499417304993
2012,Negative,0.736546218395233
2013,Neutral,0.751135110855103
2014,Neutral,0.89326024055481
2015,Positive,0.826627731323242
2016,Positive,0.54811555147171
2017,Neutral,0.893916845321655
2018,Positive,0.624538064002991
2019,Positive,0.824368953704834
2020,Neutral,0.501670360565186
2021,Positive,0.944211363792419
2022,Positive,0.923345923423767
2023,Positive,0.949827671051025
2024,Positive,0.627176761627197
2025,Positive,0.697196841239929
2026,Neutral,0.826412558555603
2027,Positive,0.977162837982178
2028,Positive,0.491861194372177
2029,Positive,0.931789875030518
2030,Positive,0.880927085876465
2031,Positive,0.696511924266815
2032,Positive,0.9391148686409
2033,Neutral,0.502764105796814
2034,Neutral,0.619128048419952
2035,Neutral,0.537408173084259
2036,Positive,0.982531011104584
2037,Neutral,0.646275758743286
2038,Neutral,0.639901220798492
2039,Neutral,0.776859045028687
2040,Neutral,0.659812927246094
2041,Neutral,0.761073529720306
2042,Neutral,0.78741466999054
2043,Positive,0.850713193416595
2044,Positive,0.751276731491089
2045,Neutral,0.546523869037628
2046,Neutral,0.468273997306824
2047,Positive,0.990145623683929
2048,Neutral,0.500026345252991
2049,Neutral,0.878418445587158
2050,Neutral,0.597716271877289
2051, size small) DM if you are interested in buying,Neutral
2052, size large) DM if you are interested in buying,Neutral
2053, size medium) DM if you are interested in buying,Neutral
2054,Positive,0.724308431148529
2055, size large) DM if you are interested in buying,Neutral
2056,Positive,0.950433969497681
2057,Positive,0.511024117469788
2058,Neutral,0.751690328121185
2059,Positive,0.950887203216553
2060,Neutral,0.711727499961853
2061,Positive,0.756934821605682
2062, size 160cm) DM if you are interested in buying,Neutral
2063,Positive,0.897621512413025
2064,Neutral,0.823681354522705
2065,Neutral,0.804168283939362
2066,Neutral,0.792976915836334
2067,Positive,0.958313763141632
2068,Neutral,0.91585111618042
2069,Positive,0.970182120800018
2070,Positive,0.930193841457367
2071,Neutral,0.928672134876251
2072,Neutral,0.912835419178009
2073,Neutral,0.655593514442444
2074,Neutral,0.915282785892487
2075,Neutral,0.836873054504395
2076,Neutral,0.741272687911987
2077,Neutral,0.773955941200256
2078,Positive,0.725879788398743
2079,Neutral,0.780131101608276
2080,Neutral,0.80074816942215
2081,Neutral,0.665954947471619
2082,Neutral,0.799238085746765
2083,Positive,0.979815602302551
2084,Negative,0.93773353099823
2085,Positive,0.984789907932282
2086,Negative,0.910998582839966
2087,Negative,0.719463348388672
2088,Negative,0.713301718235016
2089,Negative,0.696006774902344
2090,Positive,0.549374222755432
2091,Neutral,0.518407881259918
2092,Positive,0.727744102478027
2093,Positive,0.966225564479828
2094,Negative,0.812253773212433
2095,Positive,0.968289434909821
2096,Neutral,0.459371417760849
2097,Neutral,0.742644250392914
2098,Positive,0.800753116607666
2099,Neutral,0.588448643684387
2100,Neutral,0.806708097457886
2101,Negative,0.504843294620514
2102,Neutral,0.643495440483093
2103,Positive,0.743721306324005
2104,Positive,0.986551403999329
2105,Positive,0.829297006130219
2106,Neutral,0.792693078517914
2107,Positive,0.645635008811951
2108,Neutral,0.513371527194977
2109,Neutral,0.585374295711517
2110,Positive,0.936477720737457
2111,Neutral,0.561021089553833
2112,Neutral,0.5512974858284
2113,Positive,0.943255305290222
2114,Neutral,0.529919743537903
2115,Neutral,0.759115993976593
2116,Positive,0.962483882904053
2117,Positive,0.529854297637939
2118,Positive,0.898409426212311
2119,Positive,0.983217358589172
2120,Positive,0.965821206569672
2121,Neutral,0.882619202136993
2122,Neutral,0.631786584854126
2123,Neutral,0.907350838184357
2124,Positive,0.914676606655121
2125,Positive,0.976579487323761
2126,Positive,0.923721134662628
2127,Neutral,0.92125278711319
2128,Positive,0.768459320068359
2129,Neutral,0.754839897155762
2130,Positive,0.82310825586319
2131,Neutral,0.865699946880341
2132,Neutral,0.4601229429245
2133,Positive,0.823446154594421
2134,Positive,0.652486503124237
2135,Neutral,0.868940472602844
2136,Neutral,0.87798547744751
2137,Positive,0.778356671333313
2138,Positive,0.815511703491211
2139,Positive,0.907827079296112
2140,Positive,0.905786454677582
2141,Negative,0.922613322734833
2142,Positive,0.709736049175262
2143,Neutral,0.478350669145584
2144,Neutral,0.563090801239014
2145,Positive,0.795651197433472
2146,Positive,0.901570618152618
2147,Positive,0.906766474246979
2148,Neutral,0.81937700510025
2149,Neutral,0.495505452156067
2150,Neutral,0.70648729801178
2151,Positive,0.984738349914551
2152,Neutral,0.55074143409729
2153,Positive,0.534886956214905
2154,Neutral,0.817197859287262
2155,Positive,0.81820422410965
2156,Positive,0.930447638034821
2157,Neutral,0.58215743303299
2158,Positive,0.786087393760681
2159,Neutral,0.576847493648529
2160,Negative,0.849204778671265
2161,Positive,0.799494922161102
2162,Neutral,0.763826906681061
2163,Neutral,0.868164122104645
2164,Positive,0.934236764907837
2165,Neutral,0.808875918388367
2166,Positive,0.756442546844482
2167,Positive,0.600569248199463
2168,Negative,0.840892314910889
2169,Positive,0.981217622756958
2170,Positive,0.991377830505371
2171,Negative,0.946853816509247
2172,Positive,0.734224021434784
2173,Neutral,0.95725005865097
2174,Positive,0.928483486175537
2175,Positive,0.95544171333313
2176,Positive,0.754715025424957
2177,Positive,0.937242269515991
2178,Neutral,0.940135776996613
2179,Neutral,0.808463931083679
2180,Positive,0.878202259540558
2181,Neutral,0.664046287536621
2182,Neutral,0.839770436286926
2183,Negative,0.840850412845612
2184,Positive,0.83383709192276
2185,Neutral,0.459219366312027
2186,Positive,0.961867272853851
2187,Negative,0.542468547821045
2188,Positive,0.754086494445801
2189,Positive,0.718117892742157
2190,Positive,0.74415785074234
2191,Neutral,0.579871535301209
2192,Negative,0.6792973279953
2193,Neutral,0.79622745513916
2194,Positive,0.839186728000641
2195,Positive,0.716650247573853
2196,Neutral,0.873725950717926
2197,Neutral,0.63530308008194
2198,Negative,0.800789833068848
2199,Neutral,0.830361902713776
2200,Neutral,0.712396323680878
2201,Positive,0.832159519195557
2202,Positive,0.830933451652527
2203,Positive,0.658826351165772
2204,Neutral,0.819146811962128
2205,Neutral,0.489113748073578
2206,Positive,0.635718762874603
2207,Positive,0.709875226020813
2208,Neutral,0.858562588691711
2209,Neutral,0.551756858825684
2210,Positive,0.742204129695892
2211,Positive,0.77565211057663
2212,Neutral,0.51801460981369
2213,Positive,0.903399765491486
2214,Positive,0.746377527713776
2215,Positive,0.797287285327911
2216,Positive,0.697899639606476
2217,Neutral,0.608622252941132
2218,Positive,0.833242654800415
2219,Positive,0.877073287963867
2220,Positive,0.980749547481537
2221,Positive,0.692084610462189
2222,Negative,0.55330902338028
2223,Neutral,0.566590905189514
2224,Neutral,0.875045955181122
2225,Neutral,0.875064492225647
2226,Neutral,0.873891353607178
2227,Positive,0.516396045684814
2228,Positive,0.934669971466064
2229,Positive,0.53967297077179
2230,Neutral,0.896070897579193
2231,Positive,0.583543479442596
2232,Negative,0.513336837291718
2233,Neutral,0.900305569171906
2234,Negative,0.493961662054062
2235,Negative,0.873782813549042
2236,Neutral,0.641568005084991
2237,Neutral,0.561578691005707
2238,Neutral,0.509631872177124
2239,Positive,0.916757822036743
2240,Positive,0.557645618915558
2241,Positive,0.972597658634186
2242,Positive,0.946898102760315
2243,Positive,0.903536081314087
2244,Neutral,0.577168762683868
2245,Neutral,0.54299932718277
2246,Neutral,0.548441588878632
2247,Positive,0.899672448635101
2248,Positive,0.944051861763001
2249,Negative,0.537336766719818
2250,Neutral,0.517629384994507
2251,Positive,0.84516054391861
2252,Positive,0.781201779842377
2253,Neutral,0.91339236497879
2254,Neutral,0.585706889629364
2255,Neutral,0.871826589107513
2256,Positive,0.814117014408112
2257,Neutral,0.876014769077301
2258,Positive,0.781194508075714
2259,Positive,0.843191087245941
2260,Neutral,0.846021115779877
2261,Neutral,0.902600467205048
2262,Neutral,0.507315397262573
2263,Neutral,0.904537439346314
2264,Neutral,0.825215876102448
2265,Neutral,0.593508958816528
2266,Positive,0.788518786430359
2267,Neutral,0.908575415611267
2268,Neutral,0.569451332092285
2269,Neutral,0.926340699195862
2270,Neutral,0.783541679382324
2271,Positive,0.758714854717255
2272,Neutral,0.728438317775726
2273,Positive,0.930856823921204
2274,Neutral,0.810795605182648
2275,Positive,0.882870316505432
2276,Positive,0.921097874641418
2277,Neutral,0.515528559684753
2278,Neutral,0.790247619152069
2279,Neutral,0.773991465568543
2280,Positive,0.973470866680145
2281,Neutral,0.722649276256561
2282,Positive,0.947767555713654
2283,Neutral,0.523110032081604
2284,Positive,0.547639846801758
2285,Positive,0.628683507442474
2286,Neutral,0.582310795783997
2287,Positive,0.837493062019348
2288,Positive,0.974089205265045
2289,Positive,0.972535192966461
2290,Neutral,0.826236188411713
2291,Positive,0.741402983665466
2292,Positive,0.703480422496796
2293,Neutral,0.896313488483429
2294,Positive,0.702206611633301
2295,Neutral,0.514034032821655
2296,Neutral,0.639852106571198
2297,Positive,0.971597969532013
2298,Neutral,0.835504233837128
2299,Positive,0.981443285942078
2300,Neutral,0.933760583400726
2301,Neutral,0.651939034461975
2302,Positive,0.972846329212189
2303,Neutral,0.58060085773468
2304,Positive,0.730344235897064
2305,Neutral,0.917833089828491
2306,Neutral,0.885403513908386
2307,Neutral,0.630441427230835
2308,Neutral,0.834052920341492
2309,Positive,0.883608520030975
2310,Positive,0.718906700611115
2311,Neutral,0.808416783809662
2312,Neutral,0.901015162467957
2313,Neutral,0.848060965538025
2314,Neutral,0.6806640625
2315,Neutral,0.521906554698944
2316,Neutral,0.774731278419495
2317,Positive,0.933475315570831
2318,Negative,0.583285450935364
2319,Positive,0.710895657539368
2320,Neutral,0.838722586631775
2321,Neutral,0.667667329311371
2322,Neutral,0.740971088409424
2323,Positive,0.924861133098602
2324,Positive,0.935613870620728
2325,Negative,0.550339460372925
2326,Positive,0.973866641521454
2327,Positive,0.957982361316681
2328,Positive,0.890373945236206
2329,Positive,0.88662976026535
2330,Positive,0.890411794185638
2331,Neutral,0.821599900722504
2332,Neutral,0.819681227207184
2333,Positive,0.856442868709564
2334,Neutral,0.747990787029266
2335,Neutral,0.882178425788879
2336,Negative,0.663498342037201
2337,Neutral,0.670685589313507
2338,Positive,0.969943404197693
2339,Neutral,0.624085783958435
2340,Positive,0.765129387378693
2341,Positive,0.987184226512909
2342,Positive,0.917585909366608
2343,Neutral,0.506934463977814
2344,Neutral,0.565876662731171
2345,Positive,0.934283077716827
2346,Positive,0.94884204864502
2347,Neutral,0.946046531200409
2348,Positive,0.961660385131836
2349,Positive,0.967683553695679
2350,Neutral,0.701547384262085
2351,Negative,0.637040317058563
2352,Positive,0.549919486045837
2353,Positive,0.979956030845642
2354,Positive,0.957660496234894
2355,Neutral,0.51684045791626
2356,Neutral,0.580703318119049
2357,Positive,0.855688571929932
2358,Neutral,0.492624372243881
2359,Negative,0.590404629707336
2360,Positive,0.769868969917297
2361,Neutral,0.884714841842651
2362,Neutral,0.456430822610855
2363,Neutral,0.838931262493134
2364,Positive,0.991413950920105
2365,Neutral,0.853689670562744
2366,Positive,0.856793284416199
2367,Neutral,0.72981184720993
2368,Positive,0.954514145851135
2369,Neutral,0.911102592945099
2370,Positive,0.632792472839356
2371,Positive,0.921538293361664
2372,Positive,0.876459062099457
2373,Positive,0.634910941123962
2374,Positive,0.524754106998444
2375,Positive,0.818545877933502
2376,Positive,0.98677408695221
2377,Neutral,0.671364724636078
2378,Positive,0.838658034801483
2379,Positive,0.92914879322052
2380,Positive,0.874107241630554
2381,Positive,0.949083268642426
2382,Positive,0.90512490272522
2383,Positive,0.957480669021606
2384,Neutral,0.616676211357117
2385,Neutral,0.593101501464844
2386,Neutral,0.879675626754761
2387,Positive,0.815070450305939
2388,Neutral,0.912320494651794
2389,Neutral,0.595264077186585
2390,Neutral,0.617583453655243
2391,Neutral,0.732575595378876
2392,Positive,0.953381240367889
2393,Neutral,0.708406567573547
2394,Neutral,0.925179302692413
2395,Positive,0.700276076793671
2396,Positive,0.683111310005188
2397,Positive,0.976504921913147
2398,Negative,0.581010341644287
2399,Neutral,0.768506407737732
2400,Positive,0.575706601142883
2401,Positive,0.606781423091888
2402,Neutral,0.777724921703339
2403,Neutral,0.887506544589996
2404,Neutral,0.849873721599579
2405,Positive,0.972393155097961
2406,Neutral,0.877952218055725
2407,Positive,0.906252145767212
2408,Positive,0.736007153987885
2409,Positive,0.797602355480194
2410,Neutral,0.540974795818329
2411,Neutral,0.620092749595642
2412,Positive,0.903927505016327
2413,Positive,0.556999802589417
2414,Positive,0.898664236068726
2415,Positive,0.954837560653687
2416,Neutral,0.812570571899414
2417,Neutral,0.561506867408752
2418,Positive,0.908277332782745
2419,Neutral,0.907525539398193
2420,Neutral,0.743333280086517
2421,Neutral,0.728712320327759
2422,Positive,0.932865560054779
2423,Neutral,0.614068508148193
2424,Positive,0.838897347450256
2425,Positive,0.899072885513306
2426,Neutral,0.784647464752197
2427,Positive,0.885695219039917
2428,Neutral,0.898595213890076
2429,Neutral,0.721365749835968
2430,Positive,0.920000314712524
2431,Positive,0.603833615779877
2432,Neutral,0.798397898674011
2433,Positive,0.808398544788361
2434,Positive,0.984857678413391
2435,Positive,0.769965529441834
2436,Positive,0.721718192100525
2437,Positive,0.90298455953598
2438,Positive,0.687229871749878
2439,Neutral,0.617330968379974
2440,Neutral,0.705943763256073
2441,Neutral,0.802193343639374
2442,Positive,0.908579647541046
2443,Positive,0.797447621822357
2444,Neutral,0.87981116771698
2445,Neutral,0.54135525226593
2446,Neutral,0.82156252861023
2447,Neutral,0.854827761650085
2448,Positive,0.712103843688965
2449,Neutral,0.916583836078644
2450,Neutral,0.63981693983078
2451,Positive,0.502357959747314
2452,Positive,0.976092040538788
2453,Positive,0.931435942649841
2454,Positive,0.926803112030029
2455,Positive,0.90290492773056
2456,Positive,0.912365615367889
2457,Neutral,0.729598999023438
2458,Positive,0.974993944168091
2459,Positive,0.93644791841507
2460,Neutral,0.892167091369629
2461,Positive,0.972773492336273
2462,Positive,0.883847594261169
2463,Positive,0.983052015304565
2464,Negative,0.606126368045807
2465,Neutral,0.64288318157196
2466,Neutral,0.533799827098846
2467,Positive,0.551080644130707
2468,Neutral,0.949294745922089
2469,Neutral,0.906328141689301
2470,Positive,0.939100563526154
2471,Neutral,0.856021046638489
2472,Positive,0.59527587890625
2473,Positive,0.720318734645844
2474,Neutral,0.702812194824219
2475,Positive,0.98524284362793
2476,Neutral,0.921319663524628
2477,Positive,0.99099999666214
2478,Neutral,0.456394016742706
2479,Positive,0.962555408477783
2480,Neutral,0.865320861339569
2481,Positive,0.670850455760956
2482,Positive,0.874870300292969
2483,Positive,0.97364604473114
2484,Neutral,0.834901511669159
2485,Neutral,0.903353154659271
2486,Positive,0.79171222448349
2487,Neutral,0.896178603172302
2488,Positive,0.781309008598328
2489,Negative,0.532058596611023
2490,Neutral,0.808091640472412
2491,Positive,0.966573357582092
2492,Positive,0.944742858409882
2493,Positive,0.991339981555939
2494,Neutral,0.516571640968323
2495,Positive,0.784696042537689
2496,Neutral,0.543505609035492
2497,Positive,0.496009320020676
2498,Positive,0.623498618602753
2499,Neutral,0.942267715930939
2500,Negative,0.662734031677246
2501,Neutral,0.579736471176147
2502,Positive,0.622556328773499
2503,Positive,0.718888819217682
2504,Positive,0.968703508377075
2505,Positive,0.573317408561707
2506,Positive,0.973228096961975
2507,Positive,0.983027815818787
2508,Neutral,0.494142651557922
2509,Neutral,0.645969212055206
2510,Positive,0.987063884735107
2511,Positive,0.907863020896912
2512,Positive,0.786083519458771
2513,Positive,0.925325036048889
2514,Positive,0.838425755500793
2515,Positive,0.988976895809174
2516,Positive,0.894389629364014
2517,Neutral,0.807194232940674
2518,Positive,0.512341558933258
2519,Neutral,0.592729508876801
2520,Neutral,0.778862655162811
2521,Neutral,0.934939980506897
2522,Positive,0.648827135562897
2523,Neutral,0.51619678735733
2524,Positive,0.979335486888886
2525,Neutral,0.818316340446472
2526,Neutral,0.723648190498352
2527,Neutral,0.531514644622803
2528,Positive,0.937709450721741
2529,Neutral,0.641810059547424
2530,Neutral,0.708099663257599
2531,Positive,0.93328869342804
2532,Positive,0.82460367679596
2533,Positive,0.904624462127686
2534,Neutral,0.592590391635895
2535,Positive,0.695078194141388
2536,Positive,0.804431915283203
2537,Positive,0.934545993804932
2538,Positive,0.633964002132416
2539,Neutral,0.846832811832428
2540,Positive,0.828159809112549
2541,Positive,0.791271865367889
2542,Neutral,0.914071440696716
2543,Negative,0.659552454948425
2544,Positive,0.680936455726624
2545,Positive,0.674042820930481
2546,Positive,0.686523735523224
2547,Positive,0.747048556804657
2548,Positive,0.972556054592133
2549,Neutral,0.625217378139496
2550,Positive,0.631176471710205
2551,Positive,0.865781128406525
2552,Neutral,0.778608620166779
2553,Positive,0.691498279571533
2554,Neutral,0.950801432132721
2555,Neutral,0.439114511013031
2556,Neutral,0.630667090415955
2557,Positive,0.926065444946289
2558,Positive,0.920832395553589
2559,Positive,0.524863839149475
2560,Neutral,0.792430400848389
2561,Neutral,0.726821601390839
2562,Positive,0.667766392230988
2563,Neutral,0.819724917411804
2564,Positive,0.925485908985138
2565,Neutral,0.87197607755661
2566,Neutral,0.55783748626709
2567,Positive,0.977186322212219
2568,Neutral,0.547547876834869
2569,Positive,0.538482785224915
2570,Positive,0.983070015907288
2571,Neutral,0.590564966201782
2572,Neutral,0.711138606071472
2573,Positive,0.597723126411438
2574,Positive,0.910937249660492
2575,Neutral,0.763090193271637
2576,Negative,0.408184677362442
2577,Positive,0.931483626365662
2578,Neutral,0.651273250579834
2579,Positive,0.683535754680634
2580,Neutral,0.781550168991089
2581,Neutral,0.529307365417481
2582,Positive,0.978244364261627
2583,Positive,0.788291871547699
2584,Positive,0.875427961349487
2585,Positive,0.775315880775452
2586,Negative,0.58978134393692
2587,Neutral,0.558908224105835
2588,Neutral,0.882615745067596
2589,Positive,0.886955440044403
2590,Neutral,0.899849951267242
2591,Neutral,0.552041411399841
2592,Positive,0.935673534870148
2593,Positive,0.932859659194946
2594,Positive,0.869132399559021
2595,Neutral,0.517275631427765
2596,Positive,0.740478694438934
2597,Neutral,0.916365325450897
2598,Positive,0.945261597633362
2599,Neutral,0.670329689979553
2600,Positive,0.55951589345932
2601,Positive,0.567744135856628
2602,Positive,0.886844992637634
2603,Positive,0.936995029449463
2604,Neutral,0.855886876583099
2605,Positive,0.622899949550629
2606,Positive,0.988321363925934
2607,Positive,0.750015079975128
2608,Neutral,0.919691562652588
2609,Neutral,0.645559787750244
2610,Positive,0.816456735134125
2611,Negative,0.784960389137268
2612,Neutral,0.504002451896668
2613,Neutral,0.553455889225006
2614,Neutral,0.584789514541626
2615,Positive,0.831729531288147
2616,Positive,0.704254388809204
2617,Neutral,0.610439896583557
2618,Positive,0.860566854476929
2619,Negative,0.520628035068512
2620,Positive,0.983928084373474
2621,Neutral,0.609535872936249
2622,Neutral,0.63249135017395
2623,Neutral,0.651889622211456
2624,Positive,0.760235011577606
2625,Neutral,0.520028173923492
2626,Positive,0.782163858413696
2627,Neutral,0.5429368019104
2628,Neutral,0.753456115722656
2629,Neutral,0.585055768489838
2630,Neutral,0.947421371936798
2631,Positive,0.98216450214386
2632,Positive,0.946591436862946
2633,Negative,0.645729780197144
2634,Neutral,0.763332903385162
2635,Positive,0.655037522315979
2636,Neutral,0.851188719272614
2637,Positive,0.845300495624542
2638,Neutral,0.681396007537842
2639,Positive,0.954294443130493
2640,Positive,0.681569278240204
2641,Neutral,0.601443648338318
2642,Positive,0.885680079460144
2643,Positive,0.950081765651703
2644,Positive,0.77756142616272
2645,Neutral,0.586987435817719
2646,Positive,0.684505164623261
2647,Positive,0.721535980701447
2648,Positive,0.604455828666687
2649,Positive,0.940019071102142
2650,Negative,0.717119634151459
2651,Positive,0.686656713485718
2652,Positive,0.83161461353302
2653,Positive,0.689656019210815
2654,Positive,0.958330035209656
2655,Positive,0.897315919399262
2656,Positive,0.921651661396027
2657,Neutral,0.87101286649704
2658,Neutral,0.653162062168121
2659,Neutral,0.502570569515228
2660,Positive,0.728657484054565
2661,Positive,0.946272909641266
2662,Positive,0.632289230823517
2663,Positive,0.850912868976593
2664,Neutral,0.633971333503723
2665,Neutral,0.881533205509186
2666,Neutral,0.821370363235474
2667,Negative,0.500959753990173
2668,Positive,0.866901576519012
2669,Neutral,0.629826068878174
2670,Neutral,0.758160889148712
2671,Neutral,0.565044164657593
2672,Neutral,0.722152650356293
2673,Positive,0.620505154132843
2674,Negative,0.552161693572998
2675,Positive,0.880596935749054
2676,Positive,0.696091949939728
2677,Positive,0.932096362113953
2678,Neutral,0.649042189121246
2679,Neutral,0.485066205263138
2680,Positive,0.772740066051483
2681,Positive,0.714471817016602
2682,Neutral,0.709747791290283
2683,Neutral,0.746127307415009
2684,Neutral,0.532388925552368
2685,Positive,0.948282539844513
2686,Neutral,0.819449543952942
2687,Positive,0.954512178897858
2688,Positive,0.991034209728241
2689,Positive,0.966318070888519
2690,Positive,0.977654933929443
2691,Neutral,0.497165381908417
2692,Positive,0.541765093803406
2693,Neutral,0.907578766345978
2694,Positive,0.658489525318146
2695,Neutral,0.735788345336914
2696,Negative,0.659559965133667
2697,Positive,0.787281274795532
2698,Positive,0.724600851535797
2699,Positive,0.797451972961426
2700,Positive,0.859336614608765
2701,Positive,0.725121319293976
2702,Neutral,0.547550976276398
2703,Positive,0.936053693294525
2704,Neutral,0.886841773986816
2705,Neutral,0.485401630401611
2706,Positive,0.979201555252075
2707,Positive,0.898799300193787
2708,Neutral,0.775189220905304
2709,Neutral,0.881937801837921
2710,Positive,0.816341519355774
2711,Positive,0.609381675720215
2712,Positive,0.970754504203796
2713,Neutral,0.750449478626251
2714,Positive,0.814311683177948
2715,Positive,0.850618481636047
2716,Positive,0.833205342292786
2717,Neutral,0.804693222045898
2718,Positive,0.902279019355774
2719,Neutral,0.479675471782684
2720,Neutral,0.838495790958405
2721,Positive,0.599955141544342
2722,Neutral,0.607171833515167
2723,Positive,0.724026799201965
2724,Positive,0.527314126491547
2725,Positive,0.909020185470581
2726,Negative,0.578379094600678
2727,Positive,0.986382126808167
2728,Neutral,0.759787440299988
2729,Positive,0.894441306591034
2730,Positive,0.856357634067535
2731,Neutral,0.862802028656006
2732,Neutral,0.487607032060623
2733,Positive,0.967288911342621
2734,Negative,0.93252032995224
2735,Negative,0.790626108646393
2736,Positive,0.680026233196259
2737,Negative,0.436517089605331
2738,Neutral,0.510240435600281
2739,Positive,0.629205703735352
2740,Neutral,0.555209279060364
2741,Positive,0.64330667257309
2742,Neutral,0.571439683437347
2743,Positive,0.968453884124756
2744,Positive,0.697591781616211
2745,Positive,0.842160642147064
2746,Neutral,0.600847721099854
2747,Positive,0.475521922111511
2748,Positive,0.962445437908173
2749,Positive,0.982790946960449
2750,Neutral,0.910232961177826
2751,Positive,0.766001284122467
2752,Positive,0.856049180030823
2753,Neutral,0.661595344543457
2754,Neutral,0.653772354125977
2755,Positive,0.974396765232086
2756,Neutral,0.526234924793243
2757,Neutral,0.634526491165161
2758,Neutral,0.517116725444794
2759,Neutral,0.489445298910141
2760,Neutral,0.647888898849487
2761,Positive,0.888040959835053
2762,Positive,0.702714025974274
2763,Neutral,0.751814723014832
2764,Positive,0.931594431400299
2765,Negative,0.735462963581085
2766,Neutral,0.830554485321045
2767,Neutral,0.788176655769348
2768,Neutral,0.443170875310898
2769,Positive,0.962776362895966
2770,Positive,0.927666306495667
2771,Negative,0.770123302936554
2772,Neutral,0.845471858978272
2773,Positive,0.976928532123566
2774,Neutral,0.897822976112366
2775,Positive,0.741247892379761
2776,Neutral,0.816516280174255
2777,Negative,0.572433233261108
2778,Positive,0.869933545589447
2779,Positive,0.928000867366791
2780,Neutral,0.899914920330048
2781,Positive,0.709559202194214
2782,Neutral,0.908650994300842
2783,Neutral,0.511143803596497
2784,Positive,0.815931677818298
2785,Positive,0.604981780052185
2786,Positive,0.625231206417084
2787,Positive,0.615593135356903
2788,Positive,0.68448007106781
2789,Positive,0.905916571617126
2790,Neutral,0.657053947448731
2791,Positive,0.932262718677521
2792,Positive,0.922147691249847
2793,Negative,0.605027616024017
2794,Neutral,0.548711180686951
2795,Positive,0.699708044528961
2796,Positive,0.786612153053284
2797,Neutral,0.919701337814331
2798,Positive,0.785167217254639
2799,Positive,0.974961876869202
2800,Positive,0.978428065776825
2801,Positive,0.916446149349213
2802,Positive,0.964649021625519
2803,Neutral,0.887906610965729
2804,Positive,0.751928448677063
2805,Positive,0.740425407886505
2806,Positive,0.501287817955017
2807,Neutral,0.874505281448364
2808,Positive,0.96488481760025
2809,Positive,0.532541513442993
2810,Neutral,0.6932133436203
2811,Neutral,0.789709985256195
2812,Neutral,0.940066456794739
2813,Positive,0.599201202392578
2814,Positive,0.802876949310303
2815,Neutral,0.520071804523468
2816,Positive,0.784040093421936
2817,Positive,0.8739293217659
2818,Neutral,0.704104959964752
2819,Positive,0.980352163314819
2820,Positive,0.818205237388611
2821,Neutral,0.823694109916687
2822,Positive,0.962010681629181
2823,Positive,0.956928789615631
2824,Positive,0.947723090648651
2825,Positive,0.872544348239899
2826,Positive,0.96165531873703
2827,Neutral,0.633799612522125
2828,Neutral,0.509233415126801
2829,Negative,0.677472114562988
2830,Positive,0.624997317790985
2831,Neutral,0.48056373000145
2832,Positive,0.660280644893646
2833,Neutral,0.847491145133972
2834,Neutral,0.712520122528076
2835,Positive,0.575311183929443
2836,Negative,0.521768391132355
2837,Neutral,0.730094254016876
2838,Positive,0.944507539272308
2839,Neutral,0.551465511322022
2840,Negative,0.569157004356384
2841,Neutral,0.678904235363007
2842,Positive,0.977893471717835
2843,Neutral,0.626128852367401
2844,Positive,0.943158686161041
2845,Neutral,0.50970458984375
2846,Negative,0.860518515110016
2847,Negative,0.769908487796783
